what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1325520175919
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1325520175920
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1325520175920
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1325520175938
started,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1325520175939
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1325520175939
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1325520175940
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1325520175941
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1325520175941
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1325520175942
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1325520175943
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1325520175943
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1325520175944
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1325520175965
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1325520175966
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1325520175978
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1325520175979
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1325520175980
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1325520175980
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1325520175980
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1325520175981
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1325520175991
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1325520175992
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1325520175992
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1325520175993
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1325520176014
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1325520176015
os,sysinfo,,,"win32",1325520176019
arch,sysinfo,,,"x86_64",1325520176019
ws,sysinfo,,,"win32",1325520176019
locale,sysinfo,,,"pt_PT",1325520176019
processors,sysinfo,,,"4",1325520176020
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1325520176020
java.runtime.version,sysinfo,,,"1.7.0_01-b08",1325520176020
java.specification.name,sysinfo,,,"Java Platform API Specification",1325520176020
java.specification.vendor,sysinfo,,,"Oracle Corporation",1325520176020
java.specification.version,sysinfo,,,"1.7",1325520176020
java.vendor,sysinfo,,,"Oracle Corporation",1325520176020
java.version,sysinfo,,,"1.7.0_01",1325520176020
java.vm.info,sysinfo,,,"mixed mode",1325520176020
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1325520176020
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1325520176020
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1325520176020
java.vm.specification.version,sysinfo,,,"1.7",1325520176020
java.vm.vendor,sysinfo,,,"Oracle Corporation",1325520176020
java.vm.version,sysinfo,,,"21.1-b02",1325520176020
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1325520176057
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1325520176132
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1325520176169
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1325520176202
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1325520176642
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1325520176644
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1325520176779
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1325520177108
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1325520177237
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1325520177587
started,bundle,com.android.ide.eclipse.ddms,15.0.0.v201110251216-213216,"com.android.ide.eclipse.ddms",1325520178453
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1325520179179
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325520179654
started,bundle,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.adt",1325520179802
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1325520181554
started,bundle,com.android.ide.eclipse.traceview,15.0.0.v201110251216-213216,"com.android.ide.eclipse.traceview",1325520184311
